inventory_id,prod_id,qty,color,size,weight,retail,cost_price
17752,2530,0,peach,small,0,0,0
17745,2533,0,olive,2xl,2,0,1.5
17757,2530,0,peach,2xl,1,0,1.5
17814,2553,0,tan,medium,1,0,0
17795,2552,0,"",2XL,1,0,1
17782,2551,0,pink,xl,1,0,2
17808,2553,0,pink,xl,2,0,0
17760,2530,0,purple,large,0,0,0
17809,2553,0,grey,small,0,0,0
17767,2549,0,"",xl,1,0,1.5
17737,2533,0,blue,xl,1,0,1.5
17797,2553,0,black,small,0,0,0
17735,2533,2,blue,medium,1,0,0
17736,2533,0,blue,large,1,0,0
17777,2550,0,purple,medium,1,0,0
17816,2553,0,tan,xl,2,0,0
17791,2552,0,"",small,0,0,0
17784,2551,0,pink,3xl,3,0,2
17818,2555,0,teal,"",0,0,0
17758,2530,0,purple,small,0,0,0
17756,2530,0,peach,1xl,1,0,1.5
17810,2553,0,grey,medium,1,0,0
17755,2530,0,peach,xl,1,0,1.5
17787,2551,0,blue,large,1,0,0
17751,2530,0,blue,2xl,1,0,1.5
17800,2553,0,black,xl,2,0,0
17811,2553,0,grey,large,1,0,0
17780,2551,0,pink,medium,0,0,0
17793,2552,0,"",large,0,0,0
17739,2533,0,blue,2xl,2,0,1.5
17738,2533,0,blue,1xl,2,0,1.5
17812,2553,0,grey,xl,2,0,0
17813,2553,0,tan,small,0,0,0
17803,2553,0,blue,large,1,0,0
17765,2549,0,"",medium,0,0,0
17815,2553,0,tan,large,1,0,0
17770,2550,0,grey,small,0,0,0
17819,2556,0,silver,"",0,0,0
17790,2551,0,blue,3xl,3,0,2
17796,2552,0,"",3XL,2,0,1
21111,2920,0,black,large,0,0,0
17762,2530,0,purple,1xl,1,0,1.5
17743,2533,0,olive,xl,1,0,1.5
17749,2530,0,blue,xl,1,0,1.5
17792,2552,0,"",medium,0,0,0
17817,2554,0,teal,"",0,0,0
17748,2530,0,blue,large,0,0,0
17802,2553,0,blue,medium,1,0,0
17804,2553,0,blue,xl,2,0,0
17786,2551,0,blue,medium,0,0,0
17801,2553,0,blue,small,0,0,0
16163,2351,0,navy,small,0,0,0
17766,2549,0,"",large,0,0,0
17746,2530,0,blue,small,0,0,0
17821,2557,0,"",small,0,0,0
16905,2460,0,navy,xl,1,0,0
17805,2553,0,pink,small,0,0,0
17806,2553,0,pink,medium,1,0,0
17807,2553,0,pink,large,1,0,0
15586,2277,0,blue,1xl,0,0,0
17845,2558,0,tan,1xl,2,0,1
17824,2558,0,green,small,0,0,0
17846,2558,0,tan,2xl,2,0,1
17847,2558,0,tan,3xl,3,0,1
21895,3017,0,grey,medium,0,0,0
21896,3017,0,grey,large,0,0,0
17855,2558,0,pink,medium,1,0,0
17856,2558,0,pink,large,2,0,0
17857,2558,0,pink,1xl,2,0,1
17858,2558,0,pink,2xl,2,0,1
17859,2558,0,pink,3xl,3,0,1
17853,2558,0,peach,3xl,3,0,1
17851,2558,0,peach,1xl,2,0,1
17862,2558,0,blue,large,2,0,0
21897,3017,0,tan,small,0,0,0
21892,3017,0,peach,medium,0,0,0
22096,3043,0,black,medium,0,0,0
22415,3077,0,green,medium,0,0,0
21574,2976,0,"",13/14,2,0,0
21115,2920,0,blue,small,0,0,0
17828,2558,0,green,2xl,2,0,1
22097,3043,0,black,large,0,0,0
22416,3077,0,green,large,0,0,0
21118,2920,0,grey,small,0,0,0
17848,2558,0,peach,small,0,0,0
21117,2920,0,blue,large,0,0,0
17860,2558,0,blue,small,0,0,0
21113,2920,0,purple,medium,0,0,0
17854,2558,0,pink,small,0,0,1
17829,2558,0,green,3xl,3,0,1
15585,2277,0,purple,3xl,1,0,0
21116,2920,0,blue,medium,0,0,0
21899,3017,0,tan,large,0,0,0
22100,3043,0,cream,large,0,0,0
17826,2558,0,green,large,2,0,0
22423,3077,0,grey,1xl,1,0,1
21573,2976,0,"",11/12,1,0,0
17852,2558,0,peach,2xl,2,0,1
17833,2558,0,slate,1xl,2,0,1
21571,2976,0,"",7/8,0,0,0
21894,3017,0,grey,small,0,0,0
17837,2558,0,purple,medium,1,0,0
17830,2558,0,slate,small,0,0,0
17836,2558,0,purple,small,0,0,0
17832,2558,0,slate,large,2,0,0
22095,3043,0,black,small,0,0,0
17835,2558,0,slate,3xl,3,0,1
17838,2558,0,purple,large,2,0,0
17839,2558,0,purple,1xl,2,0,1
21572,2976,0,"",9/10,0,0,0
22421,3077,0,grey,medium,0,0,0
17840,2558,0,purple,2xl,2,0,1
22098,3043,0,cream,small,0,0,0
17841,2558,0,purple,3xl,3,0,1
22414,3077,0,green,small,0,0,0
17842,2558,0,tan,small,0,0,0
21852,3012,0,tan,small,0,0,0
17827,2558,0,green,1xl,2,0,1
21120,2920,0,grey,large,0,0,0
17843,2558,0,tan,medium,1,0,0
17825,2558,0,green,medium,1,0,0
17834,2558,0,slate,2xl,2,0,1
17844,2558,0,tan,large,2,0,0
15584,2277,0,purple,2xl,0,0,0
21898,3017,0,tan,medium,0,0,0
21114,2920,0,purple,large,0,0,0
17861,2558,0,blue,medium,1,0,0
21119,2920,0,grey,medium,0,0,0
21893,3017,0,peach,large,0,0,0
22417,3077,0,green,1xl,1,0,1
17850,2558,0,peach,large,2,0,0
17820,2557,0,"",xs,0,0,0
22418,3077,0,green,2xl,1,0,1
17849,2558,0,peach,medium,1,0,0
17831,2558,0,slate,medium,1,0,0
22419,3077,0,green,3xl,2,0,1
22420,3077,0,grey,small,0,0,0
22422,3077,0,grey,large,0,0,0
22099,3043,0,cream,medium,0,0,0
22424,3077,0,grey,2xl,1,0,1
22425,3077,0,grey,3xl,2,0,1
22630,3099,0,coral,"",0,0,0
17892,2562,0,blue,large,1,0,0
17874,2560,0,blue,large,1,0,0
17872,2560,0,blue,small,0,0,0
17899,2564,0,"",small,0,0,0
17894,2563,0,blue,medium,1,0,0
22633,3099,0,rose,"",0,0,0
17877,2560,0,coral,large,1,0,0
20436,2840,0,black,small,0,0,0
21364,2955,0,navy,large,1,0,0
22781,3117,0,"",small,1,0,0
17903,2565,0,"",medium,1,0,0
17871,2559,0,blue,large,1,0,0
22800,3120,0,"",medium,0,0,0
17893,2563,0,blue,small,0,0,0
16390,2382,0,olive,11,3,0,0
17883,2561,0,pink,large,1,0,0
17875,2560,0,coral,small,0,0,0
17869,2559,0,blue,small,0,0,0
17905,2566,0,"",small,0,0,0
17902,2565,0,"",small,0,0,0
19620,2747,0,grey,large,1,0,0
17879,2561,0,blue,medium,0,0,0
22631,3099,0,grey,"",0,0,0
17867,2559,0,black,medium,1,0,0
17880,2561,0,blue,large,1,0,0
17901,2564,0,"",large,1,0,0
17887,2562,0,tan,small,0,0,0
17886,2561,0,green,large,1,0,0
17885,2561,0,green,medium,0,0,0
17878,2561,0,blue,small,0,0,0
22426,3077,2,tan,small,0,0,0
17896,2563,0,black,small,0,0,0
17863,2558,0,blue,1xl,2,0,1
17904,2565,0,"",large,1,0,0
17864,2558,0,blue,2xl,2,0,1
17865,2558,0,blue,3xl,3,0,1
17907,2566,0,"",large,1,0,0
17881,2561,0,pink,small,0,0,0
22510,3084,0,green,medium,1,0,0
17882,2561,0,pink,medium,0,0,0
17891,2562,0,blue,medium,0,0,0
22783,3117,0,"",large,1,0,0
17890,2562,0,blue,small,0,0,0
17895,2563,0,blue,large,1,0,0
17866,2559,0,black,small,0,0,0
22511,3084,0,green,large,1,0,0
22801,3120,0,"",large,0,0,0
22782,3117,0,"",medium,1,0,0
17906,2566,0,"",medium,1,0,0
22555,3091,0,green,small,0,0,0
20850,2892,0,tan,large,1,0,0
22815,3123,0,blue,medium,0,0,0
17897,2563,0,black,medium,1,0,0
17889,2562,0,tan,large,1,0,0
20020,2798,3,navy,small,0,0,0
17876,2560,0,coral,medium,1,0,0
17884,2561,0,green,small,0,0,0
17908,2567,0,purple,small,0,0,0
17868,2559,0,black,large,1,0,0
19616,2747,0,navy,2XL,2,0,2
17870,2559,0,blue,medium,0,0,0
17910,2567,0,purple,large,1,0,0
17911,2567,0,purple,1XL,2,0,1
17900,2564,0,"",medium,1,0,0
17912,2567,0,purple,2XL,2,0,1
17913,2567,0,purple,3XL,3,0,1
19617,2747,0,navy,3XL,3,0,2
5505,1022,0,"",11/12,0,0,0
19622,2747,0,grey,2XL,2,0,2
17873,2560,0,blue,medium,1,0,0
17909,2567,0,purple,medium,0,0,0
22632,3099,0,mint,"",0,0,0
21028,2911,0,blue,small,0,0,0
19614,2747,0,navy,large,1,0,0
22716,3110,1,"",2T,0,0,0
22427,3077,0,tan,medium,0,0,0
22799,3120,0,"",small,0,0,0
22780,3117,0,"",xs,0,0,0
17888,2562,0,tan,medium,0,0,0
21885,3017,0,green,small,0,0,0
17898,2563,0,black,large,1,0,0
21891,3017,0,peach,small,0,0,0
18043,2579,0,blue,small,0,0,0
17969,2570,0,peach,medium,1,0,0
18046,2579,0,purple,small,0,0,0
18007,2574,0,pink,small,0,0,0
17956,2568,0,"",small,0,0,0
17967,2569,0,blue,large,1,0,0
18008,2574,0,pink,medium,1,0,0
17955,2567,0,green,3XL,3,0,1
18013,2574,0,blue,large,2,0,0
18018,2574,0,yellow,xl,2,0,0
17983,2572,0,"",small,0,0,0
17954,2567,0,green,2XL,2,0,1
17972,2570,0,green,medium,1,0,0
18009,2574,0,pink,large,2,0,0
18020,2575,0,blue,medium,0,0,0
18025,2576,0,coral,small,0,0,0
18031,2577,0,"",small,0,0,0
17978,2570,0,slate,medium,1,0,0
17995,2573,0,wine,1XL,1,0,1
17959,2569,0,pink,small,0,0,0
18053,2580,0,blue,medium,0,0,0
18021,2575,0,blue,large,0,0,0
18045,2579,0,blue,large,1,0,0
17957,2568,0,"",medium,1,0,0
18028,2576,0,navy,small,0,0,0
17986,2573,0,white,small,0,0,0
17980,2571,0,"",small,0,0,0
18033,2577,0,"",large,1,0,0
18016,2574,0,yellow,medium,1,0,0
17982,2571,0,"",large,1,0,0
17970,2570,0,peach,large,1,0,0
17961,2569,0,pink,large,1,0,0
18044,2579,0,blue,medium,1,0,0
17994,2573,0,wine,large,0,0,0
17996,2573,0,wine,2XL,1,0,1
18022,2575,0,yellow,small,0,0,0
18035,2578,0,peach,medium,1,0,0
18011,2574,0,blue,small,0,0,0
18015,2574,0,yellow,small,0,0,0
18023,2575,0,yellow,medium,0,0,0
21125,2921,0,green,1xl,0,0,0
18017,2574,0,yellow,large,2,0,0
18014,2574,0,blue,xl,2,0,0
18036,2578,0,peach,large,1,0,0
17976,2570,0,blue,large,1,0,0
17977,2570,0,slate,small,0,0,0
17971,2570,0,green,small,0,0,0
18029,2576,0,navy,medium,1,0,0
21123,2921,0,navy,2xl,1,0,0
17990,2573,0,white,2XL,1,0,1
17993,2573,0,wine,medium,0,0,0
17942,2567,0,grey,2XL,2,0,1
18010,2574,0,pink,xl,2,0,0
18012,2574,0,blue,medium,1,0,0
18034,2578,0,peach,small,0,0,0
17981,2571,0,"",medium,1,0,0
18037,2578,0,ivory,small,0,0,0
18024,2575,0,yellow,large,0,0,0
18047,2579,0,purple,medium,1,0,0
17974,2570,0,blue,small,0,0,0
18027,2576,0,coral,large,1,0,0
21122,2921,0,navy,1xl,0,0,0
17988,2573,0,white,large,0,0,0
17960,2569,0,pink,medium,1,0,0
18041,2578,0,purple,medium,1,0,0
18051,2580,0,grey,large,1,0,0
17968,2570,0,peach,small,0,0,0
18026,2576,0,coral,medium,1,0,0
17943,2567,0,grey,3XL,3,0,1
18030,2576,0,navy,large,1,0,0
18032,2577,0,"",medium,1,0,0
18048,2579,0,purple,large,1,0,0
18050,2580,0,grey,medium,0,0,0
21124,2921,0,green,xl,0,0,0
18052,2580,0,blue,small,0,0,0
18019,2575,0,blue,small,0,0,0
18038,2578,0,ivory,medium,1,0,0
18039,2578,0,ivory,large,1,0,0
17987,2573,0,white,medium,0,0,0
17997,2573,0,wine,3XL,2,0,1
18040,2578,0,purple,small,0,0,0
17984,2572,0,"",medium,0,0,0
17958,2568,0,"",large,1,0,0
17985,2572,0,"",large,0,0,0
18108,2588,0,grey,large,1,0,0
18097,2586,0,ivory,small,0,0,0
18058,2581,0,tan,small,0,0,0
18081,2583,0,"",large,1,0,0
18136,2592,0,"",medium,0,0,0
18096,2586,0,navy,large,1,0,0
18121,2590,0,"",11M,0,0,0
18077,2582,0,mocha,medium,0,0,0
18110,2588,0,ivory,medium,1,0,0
18107,2588,0,grey,medium,1,0,0
18060,2581,0,tan,large,1,0,0
18109,2588,0,ivory,small,0,0,0
18088,2585,0,grey,small,0,0,0
18072,2582,0,grey,large,1,0,0
18114,2588,0,blush,large,1,0,0
21129,2921,0,wine,2xl,1,0,0
18055,2580,0,yellow,small,0,0,0
18102,2587,0,blue,large,1,0,0
18099,2586,0,ivory,large,1,0,0
18069,2582,0,green,large,1,0,0
18080,2583,0,"",medium,1,0,0
18112,2588,0,blush,small,0,0,0
18139,2592,0,"",2xl,1,0,2
18075,2582,0,purple,large,1,0,0
18120,2589,0,tan,large,0,0,0
18113,2588,0,blush,medium,1,0,0
21127,2921,0,wine,xl,0,0,0
18111,2588,0,ivory,large,1,0,0
18071,2582,0,grey,medium,0,0,0
18115,2589,0,peach,small,0,0,0
18059,2581,0,tan,medium,0,0,0
18079,2583,0,"",small,0,0,0
18119,2589,0,tan,medium,0,0,0
18074,2582,0,purple,medium,0,0,0
18095,2586,0,navy,medium,0,0,0
18105,2587,0,rust,large,1,0,0
18089,2585,0,grey,medium,0,0,0
18090,2585,0,grey,large,1,0,0
18123,2590,0,"",13M,2,0,0
17774,2550,0,green,medium,1,0,0
18091,2585,0,purple,small,0,0,0
18125,2590,0,"",2M,4,0,0
18101,2587,0,blue,medium,0,0,0
18103,2587,0,rust,small,0,0,0
18078,2582,0,mocha,large,1,0,0
17772,2550,0,grey,large,1,0,0
18076,2582,0,mocha,small,0,0,0
21578,2977,0,blue,10/11,1,0,0
18070,2582,0,grey,small,0,0,0
18057,2580,0,yellow,large,1,0,0
18140,2592,0,"",3xl,2,0,2
18056,2580,0,yellow,medium,0,0,0
18049,2580,0,grey,small,0,0,0
18133,2591,0,"",3M,2,0,0
18116,2589,0,peach,medium,0,0,0
17989,2573,0,white,1XL,1,0,1
21576,2977,0,blue,6/7,0,0,0
18068,2582,0,green,medium,0,0,0
18122,2590,0,"",12M,1,0,0
18138,2592,0,"",xl,1,0,2
18054,2580,0,blue,large,1,0,0
18118,2589,2,tan,small,0,0,0
21577,2977,0,blue,8/9,1,0,0
18067,2582,0,green,small,0,0,0
18106,2588,0,grey,small,0,0,0
18092,2585,0,purple,medium,0,0,0
21128,2921,0,wine,1xl,0,0,0
18093,2585,0,purple,large,1,0,0
21126,2921,0,green,2xl,1,0,0
21579,2977,0,pink,4/5,0,0,0
18127,2590,0,"",4M,6,0,0
18129,2591,0,"",12M,0,0,0
18128,2591,0,"",11M,0,0,0
17150,2468,0,wine,xl,1,0,0
18131,2591,0,"",1M,1,0,0
18134,2591,0,"",4M,3,0,0
17147,2468,0,wine,small,0,0,0
18104,2587,0,rust,medium,0,0,0
18098,2586,0,ivory,medium,0,0,0
18100,2587,0,blue,small,0,0,0
18117,2589,0,peach,large,0,0,0
18137,2592,0,"",large,0,0,0
18132,2591,0,"",2M,2,0,0
18130,2591,0,"",13M,1,0,0
18135,2592,0,"",small,0,0,0
18124,2590,0,"",1M,3,0,0
18126,2590,0,"",3M,5,0,0
18094,2586,0,navy,small,0,0,0
18215,2598,0,blue,2xl,4,0,2
18179,2596,0,cream,large,1,0,0
18206,2598,0,grey,large,1,0,0
18222,2598,0,green,small,0,0,0
21901,3018,0,peach,medium,0,0,0
18211,2598,0,blue,medium,2,0,0
18241,2599,0,"",medium,0,0,0
18166,2595,0,green,medium,0,0,0
21121,2921,0,navy,xl,0,0,0
18245,2600,0,"",large,1,0,0
18178,2596,0,cream,medium,0,0,0
18246,2601,0,"",small,0,0,0
18247,2601,0,"",medium,0,0,0
18156,2595,0,grey,xl,1,0,1.5
18171,2596,0,grey,small,1,0,0
21902,3018,0,peach,large,0,0,0
18169,2595,0,green,1xl,1,0,1.5
18239,2593,0,"",3xl,2,0,2
18174,2596,0,grey,xl,2,0,1.5
18234,2593,3,"",small,0,0,0
18240,2599,0,"",small,0,0,0
21580,2977,0,pink,6/7,0,0,0
18148,2594,0,navy,medium,1,0,0
18170,2595,0,green,2xl,1,0,1.5
18155,2595,0,grey,large,0,0,0
18223,2598,0,green,medium,2,0,0
15786,2301,0,cream,medium,0,0,0
18167,2595,0,green,large,0,0,0
18168,2595,0,green,xl,1,0,1.5
18177,2596,0,cream,small,1,0,0
18217,2598,0,pink,medium,2,0,0
18242,2599,0,"",large,0,0,0
18243,2600,0,"",small,0,0,0
18226,2598,0,green,1xl,3,0,2
18219,2598,0,pink,xl,3,0,2
18225,2598,0,green,xl,3,0,2
18176,2596,0,grey,2xl,2,0,1.5
18208,2598,0,grey,1xl,3,0,2
18182,2596,0,cream,2xl,2,0,1.5
15597,2278,0,purple,large,1,0,0
18244,2600,0,"",medium,1,0,0
18227,2598,0,green,2xl,4,0,2
18233,2597,0,"",2xl,1,0,0
21581,2977,0,pink,8/9,1,0,0
18172,2596,0,grey,medium,0,0,0
18230,2597,0,"",large,0,0,0
15596,2278,0,purple,medium,1,0,0
18150,2594,0,tan,small,0,0,0
18248,2601,0,"",large,0,0,0
18228,2597,0,"",small,0,0,0
18153,2595,0,grey,small,0,0,0
18214,2598,0,blue,1xl,3,0,2
18232,2597,0,"",1xl,0,0,0
21582,2977,0,pink,10/11,1,0,0
18229,2597,0,"",medium,0,0,0
21903,3018,0,peach,1xl,1,0,1
18181,2596,0,cream,1xl,2,0,1.5
18231,2597,0,"",xl,0,0,0
15787,2301,0,cream,large,1,0,0
15788,2301,0,navy,small,0,0,0
18207,2598,0,grey,xl,3,0,2
18209,2598,0,grey,2xl,4,0,2
18220,2598,0,pink,1xl,3,0,2
18235,2593,0,"",medium,0,0,0
18151,2594,0,tan,medium,1,0,0
15789,2301,0,navy,medium,0,0,0
18236,2593,0,"",large,0,0,0
18237,2593,0,"",xl,1,0,2
18147,2594,0,navy,small,0,0,0
15790,2301,0,navy,large,1,0,0
18224,2598,0,green,large,1,0,0
15595,2278,0,purple,small,0,0,0
18154,2595,0,grey,medium,0,0,0
18180,2596,0,cream,xl,2,0,1.5
18238,2593,0,"",2xl,1,0,2
18221,2598,0,pink,2xl,4,0,2
18149,2594,0,navy,large,2,0,0
18175,2596,0,grey,1xl,2,0,1.5
18216,2598,0,pink,small,0,0,0
18152,2594,0,tan,large,2,0,0
18205,2598,0,grey,medium,2,0,0
18213,2598,0,blue,xl,3,0,2
18204,2598,0,grey,small,0,0,0
18210,2598,0,blue,small,0,0,0
15598,2278,0,pink,small,0,0,0
15594,2278,0,olive,large,1,0,0
15599,2278,0,pink,medium,1,0,0
15600,2278,0,pink,large,1,0,0
18173,2596,0,grey,large,1,0,0
18297,2607,1,"",3,0,0,0
18305,2608,0,berry,7/8,0,0,0
18322,2610,0,peach,9/10,0,0,0
1668,376,0,Black,Medium,0,0,0
1670,376,0,Blue,Small,0,0,0
1671,376,0,Blue,Medium,0,0,0
1672,376,0,Blue,Large,1,0,0
2628,565,0,purple,large,1,0,0
2632,565,0,blue,small,0,0,0
3684,739,0,green,1XL,0,0,1.5
18262,2603,0,ivory,medium,1,0,0
18312,2608,0,black,13/14,1,0,0
18274,2602,1,grey,small,0,0,0
18258,2603,0,coral,large,2,0,0
18330,2612,0,"",9/10,0,0,0
18340,2614,0,"",13/14,2,0,0
18326,2611,0,"",9/10,0,0,0
18264,2603,0,ivory,xl,2,0,0
18325,2611,0,"",7/8,0,0,0
18268,2603,0,mint,large,2,0,0
18306,2608,0,berry,9/10,0,0,0
18263,2603,0,ivory,large,2,0,0
18344,2615,0,green,13/14,0,0,0
18257,2603,0,coral,medium,1,0,0
18333,2613,0,"",7/8,0,0,0
18272,2602,0,cream,large,1,0,0
18329,2612,0,"",7/8,0,0,0
18267,2603,0,mint,medium,1,0,0
18290,2606,0,"",large,1,0,0
18335,2613,0,"",11/12,1,0,0
18259,2603,0,coral,xl,2,0,0
18314,2609,0,"",9/10,0,0,0
18332,2612,0,"",13/14,0,0,0
18281,2604,0,"",12,1,0,0
18283,2605,0,"",small,0,0,0
18278,2604,0,"",6,0,0,0
18318,2610,0,mint,9/10,0,0,0
18275,2602,0,grey,medium,1,0,0
18316,2609,0,"",13/14,2,0,0
18307,2608,0,berry,11/12,0,0,0
18309,2608,0,black,7/8,0,0,0
18315,2609,0,"",11/12,1,0,0
18277,2602,0,grey,XL,2,0,0
18284,2605,0,"",medium,0,0,0
18260,2603,0,ivory,xs,0,0,0
18282,2605,0,"",xs,0,0,0
18286,2605,0,"",xl,1,0,0
18300,2607,0,"",9,1,0,0
18285,2605,0,"",large,1,0,0
18289,2606,0,"",medium,1,0,0
18311,2608,0,black,11/12,0,0,0
18291,2606,0,"",xl,1,0,0
18313,2609,0,"",7/8,0,0,0
18270,2602,0,cream,small,0,0,0
18337,2614,0,"",7/8,0,0,0
18288,2606,0,"",small,0,0,0
18276,2602,0,grey,large,1,0,0
18255,2603,0,coral,xs,0,0,0
18343,2615,0,green,11/12,0,0,0
16798,2451,0,black,medium,0,0,0
18269,2603,0,mint,xl,2,0,0
18308,2608,0,berry,13/14,1,0,0
16794,2451,0,olive,small,0,0,0
16799,2451,0,black,large,0,0,0
18331,2612,1,"",11/12,0,0,0
18265,2603,0,mint,xs,0,0,0
16797,2451,0,black,small,0,0,0
18338,2614,0,"",9/10,0,0,0
18298,2607,0,"",5,0,0,0
18299,2607,0,"",7,1,0,0
18256,2603,0,coral,small,1,0,0
18336,2613,0,"",13/14,1,0,0
18323,2610,0,peach,11/12,0,0,0
16796,2451,0,olive,large,1,0,0
18310,2608,0,black,9/10,0,0,0
18287,2606,0,"",xs,0,0,0
18321,2610,0,peach,7/8,0,0,0
18324,2610,0,peach,13/14,1,0,0
18261,2603,0,ivory,small,1,0,0
15785,2301,0,cream,small,0,0,0
16795,2451,0,olive,medium,0,0,0
18317,2610,0,mint,7/8,0,0,0
18334,2613,0,"",9/10,0,0,0
18328,2611,0,"",13/14,1,0,0
18327,2611,0,"",11/12,0,0,0
18266,2603,0,mint,small,1,0,0
18339,2614,0,"",11/12,1,0,0
18279,2604,0,"",8,0,0,0
18320,2610,0,mint,13/14,1,0,0
18280,2604,0,"",10,0,0,0
18319,2610,0,mint,11/12,0,0,0
18345,2615,0,tan,7/8,0,0,0
18342,2615,0,green,9/10,0,0,0
18385,2621,0,cream,small,0,0,0
18354,2617,0,"",9/10,0,0,0
18400,2622,0,cream,small,0,0,0
18389,2621,0,blue,medium,0,0,0
18351,2616,0,"",11/12,1,0,0
18350,2616,0,"",9/10,0,0,0
18349,2616,0,"",7/8,0,0,0
18363,2618,0,blue,11/12,0,0,0
18382,2621,0,rust,small,0,0,0
18367,2619,0,"",11/12,0,0,0
18361,2618,0,blue,7/8,0,0,0
18428,2625,0,blue,xl,0,0,0
18380,2621,0,black,medium,0,0,0
18406,2623,0,yellow,m/l,1,0,0
18409,2624,0,black,large,1,0,0
18408,2624,0,black,medium,1,0,0
18395,2622,0,grey,medium,1,0,0
18362,2618,0,blue,9/10,0,0,0
18386,2621,0,cream,medium,0,0,0
18404,2623,0,grey,m/l,1,0,0
18370,2619,8,"",medium,2,6,3
18423,2625,0,black,1xl,1,0,0
18353,2617,0,"",7/8,0,0,0
18399,2622,0,coral,large,1,0,0
18368,2619,0,"",13/14,1,0,0
18378,2620,6,"",large,4,8,3
18384,2621,0,rust,large,1,0,0
18432,2626,0,"",Medium,1,0,0
18401,2622,0,cream,medium,1,0,0
21135,2922,0,purple,2xl,1,0,0
18374,2620,0,"",11/12,1,0,0
18405,2623,0,yellow,s/m,0,0,0
18435,2627,0,"",medium,1,0,0
18418,2624,0,green,large,1,0,0
18397,2622,0,coral,small,0,0,0
18430,2625,0,blue,2xl,1,0,0
18416,2624,0,green,small,0,0,0
18417,2624,0,green,medium,1,0,0
18391,2621,0,green,small,0,0,0
18359,2618,0,cream,11/12,0,0,0
18412,2624,0,coral,large,1,0,0
18388,2621,0,blue,small,0,0,0
18436,2627,1,"",large,1,0,0
18420,2624,0,blue,medium,1,0,0
18433,2626,0,"",Large,2,0,0
18402,2622,0,cream,large,1,0,0
18365,2619,0,"",7/8,0,0,0
18364,2618,0,blue,13/14,0,0,0
18387,2621,0,cream,large,1,0,0
18348,2615,0,tan,13/14,0,0,0
18393,2621,0,green,large,1,0,0
18383,2621,0,rust,medium,0,0,0
18347,2615,0,tan,11/12,0,0,0
18425,2625,0,rust,xl,0,0,0
18398,2622,0,coral,medium,1,0,0
18413,2624,0,grey,small,0,0,0
18352,2616,0,"",13/14,1,0,0
18392,2621,0,green,medium,0,0,0
18372,2620,0,"",7/8,0,0,0
18341,2615,0,green,7/8,0,0,0
18421,2624,0,blue,large,1,0,0
18403,2623,0,grey,s/m,0,0,0
18381,2621,0,black,large,1,0,0
18419,2624,0,blue,small,0,0,0
18415,2624,0,grey,large,1,0,0
18426,2625,0,rust,1xl,1,0,0
18407,2624,0,black,small,0,0,0
18422,2625,0,black,xl,0,0,0
18429,2625,0,blue,1xl,1,0,0
18424,2625,0,black,2xl,1,0,0
18427,2625,0,rust,2xl,1,0,0
18346,2615,0,tan,9/10,0,0,0
18410,2624,0,coral,small,0,0,0
18360,2618,0,cream,13/14,0,0,0
18366,2619,0,"",9/10,0,0,0
18375,2620,0,"",13/14,1,0,0
18358,2618,0,cream,9/10,0,0,0
18411,2624,0,coral,medium,1,0,0
18376,2620,6,"",small,3,8,3
18414,2624,0,grey,medium,1,0,0
18357,2618,0,cream,7/8,0,0,0
18390,2621,0,blue,large,1,0,0
18377,2620,3,"",medium,3,8,3
18379,2621,0,black,small,0,0,0
18371,2619,5,"",large,3,6,3
18431,2626,0,"",Small,0,0,0
18273,2602,0,cream,XL,2,0,0
18373,2620,0,"",9/10,0,0,0
18355,2617,0,"",11/12,0,0,0
18434,2627,2,"",small,0,0,0
18356,2617,0,"",13/14,1,0,0
18396,2622,0,grey,large,1,0,0
21134,2922,0,purple,1xl,0,0,0
18510,2639,19,black,plus,1,0,2
18500,2637,0,pink,large,1,0,0
21910,3018,0,blue,2xl,1,0,1
18465,2634,0,"",12M,0,0,0
18479,2636,0,"",4t,1,0,0
18494,2638,0,black,large,1,0,0
18506,2637,0,tan,large,1,0,0
18514,2640,0,"",xl,1,0,0
18459,2633,0,"",2t,0,0,0
18469,2634,0,"",3M,2,0,0
18515,2640,0,"",2xl,2,0,0
18502,2637,0,purple,medium,1,0,0
18505,2637,0,tan,medium,1,0,0
22442,3078,0,black,2xl,1,0,1
21830,3009,0,cream,large,1,0,0
21138,2922,0,green,2xl,1,0,0
18511,2640,0,"",small,0,0,0
18440,2629,0,"",small,0,0,0
18463,2633,0,"",7,2,0,0
18512,2640,0,"",medium,0,0,0
18460,2633,0,"",4,1,0,0
18466,2634,0,"",13M,1,0,0
21909,3018,0,blue,1xl,1,0,1
18467,2634,0,"",1M,1,0,0
18447,2631,0,"",2t,0,0,0
18452,2631,0,"",7,2,0,0
18472,2635,0,"",12M,0,0,0
18458,2632,0,"",7,5,0,0
21911,3018,0,blue,3xl,1,0,1
18448,2631,0,"",3t,1,0,0
18504,2637,0,tan,small,0,0,0
18073,2582,0,purple,small,0,0,0
18470,2634,0,"",4M,3,0,0
18507,2639,0,cream,regular,0,0,0
18445,2630,0,"",4t,2,0,0
18477,2635,0,"",4M,3,0,0
18480,2636,0,"",5,1,0,0
18476,2635,0,"",3M,2,0,0
18442,2629,0,"",large,1,0,0
18495,2638,0,blue,small,0,0,0
18492,2638,0,black,small,0,0,0
18456,2632,0,"",5,3,0,0
18513,2640,0,"",large,1,0,0
